Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Survival of Kluyveromyces marxianus with stigmasterol as subjected to freezing stress,"Tantratian S., Sae-ngow A., Pradistsuwan C., Prakitchaiwattana C., Pukahuta C.",2019-07-01,"Freezing stress, Kluyveromyces marxianus, Stigmasterol, Survival rate, Thermotolerant yeasts, Adsorption, Cell Survival, Cold Temperature, Cold-Shock Response, Freezing, Kluyveromyces, Preservation, Biological, Stigmasterol, Temperature, Thermotolerance, Freezing stress, Kluyveromyces marxianus, Stigmasterol, Survival rate, Thermotolerant yeast","Kluyveromyces marxianus is an aerobic yeast and is interested to be applied in many industries. This research was aimed to study the effect of the sterol alternative to ergosterol on the freezing stress of K. marxianus UBU1-11, a thermotolerant yeast. The 0–9 mgL−1 stigmasterol were added to the YM broth and applied for culturing. The growth of all conditions were not interfered by the addition of stigmasterol. The intra-cellular sterol content was detected in the medium with 5 mgL−1 stigmasterol and higher, where the maximum content was 0.32 mg g−1 cell dry weight. After frozen and thawed, the cultures contained stigmasterol had significantly higher viability than those without. It was found that the amount of stigmasterol contained in cells did not affect the number of survival. The stigmasterol provided a significant protection to the yeast cell when subjected to slow freezing. It also increased the survival rate of the culture subjected to subzero temperature storage.","applied microbiology and biotechnology; microbial metabolism and physicsiology; microbial physicsiology, microbiology: bacteriology, mycology, parasitology and virology, biochemistryistry, coastal engineering, Immunology","Biotechnology, Bioengineering, Applied Microbiology and Biotechnology"
Comparison between the seventh and eighth edition of the AJCC/UICC staging system for nasopharyngeal cancer integrated with pretreatment plasma Epstein-Barr virus DNA level in a non-Chinese population: Secondary analysis from a prospective randomized trial,"Kitpanit S., Jittapiromsak N., Sriyook A., Prayongrat A., Kannarunimit D., Chakkabat C., Lertbutsayanukul C.",2019-12-01,"Adolescent, Adult, Aged, Biomarkers, Tumor, Chemoradiotherapy, DNA, Viral, Female, Herpesvirus 4, Human, Humans, Male, Middle Aged, Nasopharyngeal Neoplasms, Neoplasm Staging, Prognosis, Survival Analysis, Young Adult, Nasopharyngeal cancer, Plasma EBV DNA, TNM staging","Objective: To validate the eighth edition of the AJCC/UICC staging system in nasopharyngeal cancer (NPC) patients who were uniformly treated in a prospective randomized study using intensitymodulated radiation therapy and to investigate the prognostic value of plasma Epstein-Barr virus (EBV) DNA level when incorporated into the TNM staging. Methods: Between October 2010 and September 2015, non-metastatic NPC patients were treated with concurrent chemoradiation followed by adjuvant chemotherapy. Pretreatment images of 205 patients were reviewed by two radiologists to determine the TNM classification according to the seventh and eighth editions of the AJCC/UICC staging system. Overall survival (OS), progressionfree survival (PFS) and distant metastasis-free survival (DMFS) were calculated. Harrell's C concordance index (C-index) and Akaike information criterion (AIC) were used to compare the staging models. Recursive partitioning analysis (RPA) was conducted and incorporated with plasma EBV DNA. Results: Overall, the eighth edition showed higher C-indexes and lower AIC values in nodal classification and stage groups, indicating a better discrimination performance and better goodness of fit, but showed similar separation for T classification compared with the seventh edition. The integration of pretreatment EBV values (<2300 vs =2300 copies/ml) to the eighth edition AJCC/UICC staging system allowed the classification of patients into three RPA categories and further lowered the AIC value and increased the C-index for OS. Conclusion: The eighth edition of the AJCC/UICC staging system had higher prognostic values in terms of OS, PFS and DMFS than the previous edition. An integration of pretreatment plasma EBV DNA into the next AJCC/UICC staging could improve the outcome prediction especially in poor risk groups who might benefit from treatment intensification.","medical, biochemistryistry","Oncology, Radiology, Nuclear Medicine and Imaging, Cancer Research"
Statistical process control improves the feasibility of remote physiological monitoring in patients with chronic obstructive pulmonary disease,"Cooper C.B., Sirichana W., Neufeld E.V., Taylor M., Wang X., Dolezal B.A.",2019-01-01,"Aged, Feasibility Studies, Female, Humans, Inspiratory Capacity, Male, Middle Aged, Monitoring, Physiologic, Oxygen Consumption, Prospective Studies, Pulmonary Disease, Chronic Obstructive, Spirometry, Telemedicine, Chronic obstructive pulmonary disease exacerbations, Early detection, Home monitoring, Treatment adherence","Background: Exacerbations of chronic obstructive pulmonary disease (COPD) occur with increasing frequency as the disease progresses and account for poor health status, worse prognosis, and higher healthcare expenditure. Methods: We developed a networked system for remote physiological monitoring (RPM) at home and optimized it with statistical process control (SPC) with the goal of earlier detection of COPD exacerbations. We enrolled 17 patients with moderate to severe COPD with a mean (SD) age of 71.1 (7.2) years. We obtained daily symptom scores, treatment adherence and activity levels using a programmable device, and measured daily slow and forced spirometry (FEV1, FVC, PEF), inspiratory capacity (IC) and oxygenation (SpO2). To identify exacerbations, we developed rolling prediction intervals for FVC, FEV1, IC and SpO2 using SPC. Results: The time taken to perform daily monitoring was reduced from 12.7 (5.4) minutes to 6.5 (2.6) minutes through software refinements during the study. Adherence to forced and slow spirometry was 62.6% and 62.4%, respectively. The within-subject coefficients of variation for FEV1, PEF and IC were 12.2%, 16.2%, and 13.1%, respectively. Event rates per patient-year for exacerbations were: self-reported 0.42, 2/3 Anthonisen Criteria (AC) 0.42, modified AC 2.23, systemic corticosteroid use 0.56, and antibiotic use 0.56. Conclusion: We successfully implemented a networked system for RPM of symptoms, treatment adherence, and physiology at home in patients with COPD. We demonstrated that SPC improves the feasibility of RPM in COPD patients which may increase the likelihood of detecting COPD exacerbations.",medical,"Pulmonary and Respiratory Medicine, Health Policy, Public Health, Environmental and Occupational Health"
Rapid one-step protein extraction method for the identification of mycobacteria using MALDI-TOF MS,"Rotcheewaphan S., Lemon J.K., Desai U.U., Henderson C.M., Zelazny A.M.",2019-08-01,"Bacterial Proteins, Mycobacterium, Mycobacterium Infections, Specimen Handling, Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization, MALDI-TOF MS, Mycobacterial identification, Mycobacterial protein extraction","Matrix-assisted laser desorption ionization–time-of-flight mass spectrometry is a quick and accurate method for mycobacterial identification from protein extracts. Our new one-step extraction method successfully reduced routine multistep extraction procedure time from over 60 min to under 10 min and used only 1 μL loopful of mycobacteria while providing clinically acceptable identification scores (≥1.8). Overall, 86.8% and 4.4% of mycobacteria isolates (n = 68) were identified to the species/complex and genus levels, respectively, by one-step loop extraction method, comparable to the routine extraction method. Viability studies confirmed killing of mycobacterial isolates after 5 min in the extraction solution replacing lengthy heat killing step. Retrospective 7-month data analysis showed 100% of rapidly and slowly growing mycobacterial isolates were identified to the species/complex level by rapid extraction methods. Our rapid extraction methods substantially reduced processing time and microbial biomass required for testing without sacrificing quality and accuracy of mycobacterial identification.","Immunologynology and infectious diseases; Immunologynity to infection; medicalcal and Veterinary Sciencerinary bacteriology; diagnosis, medical","Microbiology (medical), Infectious Diseases"
Cyanidin-3-rutinoside acts as a natural inhibitor of intestinal lipid digestion and absorption,"Thilavech T., Adisakwattana S.",2019-09-05,"Animals, Anthocyanins, Biological Transport, Caco-2 Cells, Cholesterol, Enzyme Inhibitors, Humans, Intestinal Absorption, Kinetics, Lipid Metabolism, Sterol Esterase, Swine, Anthocyanin, Cholesterol, Cyanidin-3-rutinoside, Hyperlipidemia, Niemann-pick C1-like 1, Pancreatic lipase","BACKGROUND: Cyanidin-3-rutinoside (C3R), a naturally occurring anthocyanin, possesses anti-oxidant, anti-hyperglycemic, anti-glycation and cardioprotective properties. However, its mechanisms responsible for anti-hyperlipidemic activity have not been fully identified. The aim of the study was to investigate the lipid-lowering mechanisms of C3R through inhibition of lipid digestion and absorption in vitro. METHODS: The inhibitory activity of C3R against pancreatic lipase and cholesterol esterase was evaluated using enzymatic fluorometric and enzymatic colorimetric assays, respectively. An enzyme kinetic study using Michaelis-Menten and the derived Lineweaver-Burk plot was performed to understand the possible types of inhibition. The formation of cholesterol micelles was determined using the cholesterol assay kit. The bile acid binding was measured using the colorimetric assay. The NBD cholesterol uptake in Caco-2 cells was determined using fluorometric assay. The mRNA expression of cholesterol transporter (Niemann-Pick C1-like 1) was determined by RT-PCR. RESULTS: The results showed that C3R was a mixed-type competitive inhibitor of pancreatic lipase with the IC50 value of 59.4 ± 1.41 μM. Furthermore, C3R (0.125-1 mM) inhibited pancreatic cholesterol esterase about 5-18%. In addition, C3R inhibited the formation of cholesterol micelles and bound to primary and secondary bile acid. In Caco-2 cells, C3R (12.5-100 μM) exhibited a significant reduction in cholesterol uptake in both free cholesterol (17-41%) and mixed micelles (20-30%). Finally, C3R (100 μM) was able to suppress mRNA expression of NPC1L1 in Caco-2 cells after 24 h incubation. CONCLUSIONS: The present findings suggest that C3R acts as a lipid-lowering agent through inhibition of lipid digestion and absorption.",medical,Complementary and Alternative Medicine
Unveiling Stem Cell Heterogeneity Toward the Development of Salivary Gland Regenerative Strategies,"Urkasemsin G., Ferreira J.N.",2019-01-01,"Cell Differentiation, Humans, Organoids, Regenerative Medicine, Salivary Glands, Stem Cells, Tissue Engineering, Xerostomia, Bio-printing, Dry mouth, Epithelial cell, Exocrine glands, Hypofunction, Progenitor cell, Radiotherapy, Regenerative medicine, Salivary glands, Sjögren’s syndrome, Stem cell, Three-dimensional cultures, Tissue engineering, Xerostomia","Epithelial damage in the salivary gland (SG) resulting in irreversible dry mouth can be commonly induced by gamma radiation therapy. This radiation depletes the SG stem/progenitor cell niche slowing healing and natural gland regeneration. Biologists have been focused in understanding the development and differentiation of epithelial stem and progenitor cell niches during SG organogenesis. These organogenesis studies gave insights into novel cell-based therapies to recreate the three-dimensional (3D) salivary gland (SG) organ, recapitulate the SG native physiology, and restore saliva secretion. Such therapeutical strategies apply techniques that assemble, in a 3D organotypic culture, progenitor and stem cell lines to develop SG organ-like organoids or mini-transplants. Future studies will employ a combination of organoids, decellularized matrices, and smart biomaterials to create viable and functional SG transplants to repair the site of SG injury and reestablish saliva production.",biochemistryistry,"Biochemistry, Genetics and Molecular Biology (all)"
Autochthonous microbes and their key properties in browning reduction during soy sauce fermentation,"Det-udom R., Prakitchaiwattana C., Mahawanich T.",2019-08-01,"Autochthonous bacteria, Autochthonous microbes, Bacillus amyloliquefaciens, Lactic acid bacteria, Moromi, Potential sources, Reverse transcriptases, Soy sauce, Autochthonous microbes, Browning reduction, Fermentation, Moromi, Soy sauce","Autochthonous bacteria associated with browning in moromi fermentation were investigated, isolated and characterised. By cultured plating, only Bacillus spp. and Staphylococcus spp. were mainly observed. By reverse transcriptase-nested PCR-DGGE (RevT-nested PCR-DGGE), lactic acid bacteria (LAB) were primarily observed while Bacillus spp. and Staphylococcus spp. were only observed in particular stages of fermentation. The change of Maillard's reactants, particularly xylose and amino acids, as well as browning indicator were significant, when Bacillus and Staphylococcus were the main bacteria as mapping by RevT-nested PCR-DGGE. Extremely low browning indicator was found in moromi with more diverse autochthonous strains including Bacillus amyloliquefaciens, B. zhangzhouensis, B. pumilus, B. infantis S. condiment, Staphylococcus sp., S. carnosus, S. epidermidis and S. xylosus. Staphylococcus sp. SSB48, and B. amyloliquefaciens SSB6, with ability to ferment xylose and degrade melanoidin, were selected to test in moromi. These two isolates significantly reduced browning in moromi through melanoidin degradation without interfering with aromatic complexity and showed the best result in mature moromi fermented for one month. This study demonstrated the efficient method and potential source of target strains with novel properties. Additionally, the application of these autochthonous isolates was one of the potentially new biological means for browning reduction in soy sauce.","applied microbiology and biotechnology; micro-organisms affecting human and animal Health Professionsth; food microbiology; microbially produced foods, fluidex; related topics, Agricultural and Biological Sciences",Food Science
Leukocyte mitochondrial DNA copy number as a potential biomarker indicating poor outcome in biliary atresia and its association with oxidative DNA damage and telomere length,"Udomsinprasert W., Poovorawan Y., Chongsrisawat V., Vejchapipat P., Jittikoon J., Honsawek S.",2019-07-01,"Biliary Atresia, Child, DNA Copy Number Variations, DNA Damage, DNA, Mitochondrial, Humans, Leukocytes, Male, Oxidation-Reduction, Oxidative Stress, Telomere, Telomere Homeostasis, 8-hydroxy-2′-deoxyguanosine, Biliary atresia, Biomarker, Mitochondrial DNA copy number, Relative telomere length","Biliary atresia (BA) is a chronic obstructive liver disease, leading to advanced liver failure. Mitochondria dysfunction-mediated aberrant telomere length has been implicated in various pathological processes including cholestasis. Herein, we aimed to investigate associations between mitochondrial DNA (mtDNA) copy number, oxidative DNA damage, telomere length, and disease severity in BA patients. mtDNA copy number and relative telomere length (RTL) were assessed using real-time PCR. Circulating 8-hydroxy-2′-deoxyguanosine (8-OHdG) was measured using ELISA. Our findings showed that BA patients had significantly lower mtDNA copy number and RTL than healthy controls, whereas plasma 8-OHdG levels were significantly elevated in BA patients. mtDNA copy number was remarkably reduced in advanced BA patients. Furthermore, mtDNA copy number was independently associated with age and degree of liver fibrosis in BA patients. Decreased mtDNA copy number was significantly associated with elevated risks of BA, severe fibrosis, jaundice, and hepatic dysfunction. Low mtDNA copy number can be utilized to distinguish patients with poor-outcome from those with good-outcome. Survival curve analysis revealed that low mtDNA copy number was significantly associated with poor survival of BA patients. Interestingly, there was a positive association between mtDNA copy number and plasma 8-OHdG in BA patients, while a negative association of mtDNA copy number with RTL was observed in BA patients. Alternatively, RTL was negatively correlated with plasma 8-OHdG in BA patients. These data demonstrated relationships between leukocytes mtDNA copy number, oxidative stress, telomere length, and clinical parameters in BA patients. Accordingly, our findings indicate that mtDNA copy number may serve as a potential biomarker reflecting BA severity.",biochemistryistry,"Molecular Medicine, Molecular Biology, Cell Biology"
Health education through mass media announcements by loudspeakers about malaria care: Prevention and practice among people living in a malaria endemic area of northern Myanmar,"Aung P.L., Pumpaibool T., Soe T.N., Burgess J., Menezes L.J., Kyaw M.P., Cui L.",2019-11-12,"Adult, Aged, Endemic Diseases, Female, Health Education, Humans, Malaria, Male, Mass Media, Middle Aged, Myanmar, Patient Acceptance of Health Care, Rural Population, Young Adult, Announcement, Loudspeaker, Malaria care, Malaria infection, Rural Myanmar","Background: Interventions to raise community awareness about malaria prevention and treatment have used various approaches with little evidence on their efficacy. This study aimed to determine the effectiveness of loudspeaker announcements regarding malaria care and prevention practices among people living in the malaria endemic villages of Banmauk Township, Sagaing Region, Myanmar. Methods: Four villages among the most malaria-burdened areas were randomly selected: two villages were assigned as the intervention group, and two as the control. Prior to the peak transmission season of malaria in June 2018, a baseline questionnaire was administered to 270 participants from randomly selected households in the control and intervention villages. The loudspeaker announcements broadcasted health messages on malaria care and prevention practices regularly at 7:00 pm every other day. The same questionnaire was administered at 6-month post intervention to both groups. Descriptive statistics, Chi-square, and the t-test were utilized to assess differences between and within groups. Results: Participants across the control and intervention groups showed similar socio-economic characteristics; the baseline knowledge, attitude and practice mean scores were not significantly different between the groups. Six months after the intervention, improvements in scores were observed at p-value < 0.001 in both groups, however; the increase was greater among the intervention group. The declining trend of malaria was also noticed during the study period. In addition, more than 75% of people expressed positive opinions of the intervention. Conclusions: The loudspeaker intervention was found to be feasible and effective, as shown by the significant improvement in scores related to prevention and care-seeking practices for malaria as well as reduced malaria morbidity. Expanding the intervention to a larger population in this endemic region and evaluating its long-term effectiveness are essential in addition to replicating this in other low-resource malaria endemic regions.","Immunology, medical","Parasitology, Infectious Diseases"
The diversity of Anopheles blood feeding patterns suggests different malaria protection strategies in different localities,"Chakim I., Pumpaibool T.",2019-01-01,"Animals, Anopheles, Feeding Behavior, Indonesia, Malaria, Mosquito Control, Mosquito Vectors, Anopheles, blood feeding pattern, diversity, Malaria, protective strategy","Background: Malaria is a significant health burden for many countries worldwide. Insecticide-treated bed nets and mosquito repellent are considered effective methods for preventing Anopheles bites. However, changes in the biological properties of the vector have led to a reduction in their effectiveness. Most published studies have only investigated the human population factor, not the dynamics of vector behavior. Therefore, this study aims to investigate the importance of primary vector activity for selecting an appropriate malaria protection strategy. Methods: Initially, active case detection (ACD) was carried out in western and eastern parts of Indonesia, Jambi and Sumba, to confirm their endemicity level. According to the 2016 national health report of Indonesia, Jambi has an annual parasite index (API) of 0.14 and Sumba has an API of 5.41. A series of entomological observations were carried out to compare the biting activity of Anopheles vectors in two localities, with a total of 216 houses and 216 catchers (108 at each study site). Results: The results indicated that endemicity at the sub-district level is higher than that at the provincial level. Only Anopheles balabacensi was found to be exophagic. Multiple comparisons found different biting times between the sites, suggesting that early evening (18.00-20.00) is most likely to be the time when mosquitoes transmit the Plasmodium parasite in Jambi, while during sleeping hours (21.00-01.00) is the peak biting time of Anopheles mosquitoes in Sumba. Conclusions: The study demonstrates the importance of Anopheles species blood feeding patterns in selecting an appropriate malaria protection strategy.","biochemistryistry, Immunology, pharmacology","Biochemistry, Genetics and Molecular Biology (all), Immunology and Microbiology (all), Pharmacology, Toxicology and Pharmaceutics (all)"
Share-IT: A sharing platform for a smart campus,"Chaiwattanayon T., Oudomying N., Sankosik P., A-Aree P., Vasiksiri K., Boonyakitjakarn N., Janwattanakul T., Pruekkumvong T., Ketprapakorn P., Lohachitranont B., Wiboontanasarn P., Ratanamahatana C., Prompoon N., Pipattanasomporn M.",2019-10-01,"Development process, Hardware and software components, Non-functional requirements, Sharing platforms, Software development process, System architectures, Thailand, University campus, Internet of things (IoT), sharing platform, smart campus","In a university campus, it is often the case that students forget their important items, such as calculators, laptops or laptop chargers, on an exam day. Students need to borrow such items, but they do not know whom to borrow from. Buying a new calculator, or a laptop charger is expensive, considering that they are in need for only a couple of hours. Hence, the team proposes to develop 'Share-IT'-a sharing platform for a smart campus that matches borrowers' requests to available items by lenders. This paper discusses the developed Share-IT app, its functional and non-functional requirements, its underlying hardware and software components, and the entire development process, including system architecture, data model and software quality assurance tests and results. While the Share-IT prototype has been demonstrated at a university campus in Thailand, the software development process and method as reported in this paper can be implemented in other smart campus elsewhere.","fluidex; related topics, computer science, sociology","Computer Science Applications, Urban Studies, Computer Networks and Communications"
Performance comparison of different membrane reactors for combined methanol synthesis and biogas upgrading,"Ountaksinkul K., Vas-Umnuay P., Kasempremchit N., Bumroongsakulsawat P., Kim-Lohsoontorn P., Jiwanuruk T., Assabumrungrat S.",2019-02-01,"Comsol multiphysics, Heat and mass transfer, Methanol production, Methanol synthesis, Micro channel reactors, Microstructured reactors, Performance comparison, Reactor performance, Biogas, Membrane microchannel reactor, Methanol production","The computational fluid dynamic (CFD) models of a planar membrane micro-structured reactor (MMR) and a triple pipe tubular membrane reactor (TMR) were established via COMSOL Multiphysics 5.3a in order to propose a reactor combining methanol synthesis and biogas upgrading simultaneously. The simulated results under predetermined conditions revealed that the methanol yield of 28.88%, CO2 permeation factor of 99.24% and water permeation factor of 89.64% were obtained from the MMR, which were higher than those obtained from the TMR. This was attributed to the fact that the high surface area-to-volume ratio of MMR provided superior heat and mass transfer rate for the reactions, resulting in a better performance of the reactor. Furthermore, the operating and design parameters of MMR were also investigated. It was found that the mass flow ratio of gas in biogas channels (BC) to that in reaction channels (RC) and Weight hour space velocity (WHSV) in RC significantly affected the reactor performance. Finally, the reactions of methanol synthesis in MMR were proved toovercome the equilibrium limitation at low pressure. The quality of bio-methane obtained from MMR could also be used as a fuel for vehicles.","chemistry, coastal engineering, energy, engineering","Chemistry (all), Chemical Engineering (all), Energy Engineering and Power Technology, Industrial and Manufacturing Engineering"
Enhanced organic solar cell performance: Multiple surface plasmon resonance and incorporation of silver nanodisks into a grating-structure electrode,"Putnin T., Lertvachirapaiboon C., Ishikawa R., Shinbo K., Kato K., Ekgasit S., Ounnunkad K., Baba A.",2019-01-01,"Absorption enhancement, Localized surface plasmon resonance, Metallic nanoparticles, Near-field distribution, Organic thin-film solar cells, Plasmonic nanostructures, Power conversion efficiencies, Solar cell performance, Ag nanodisks, Grating-coupled surface plasmon resonance, Imprinted grating, Localized surface plasmon resonance, Organic solar cells","In this study, plasmonic nanostructures were examined to enhance the light harvesting of organic thin-film solar cells (OSCs) by multiple surface plasmon resonance (SPR) phenomena originating from the grating-coupled configuration with a Blu-ray Disc recordable (BD-R)-imprinted aluminum (Al) grating structure and the incorporation of a series of silver nanodisks (Ag NDs). The devices with such a configuration maximize the light utilization inside OSCs via light absorption, light scattering, and trapping via multiple surface plasmon resonances. Different types and sizes of metallic nanoparticles (NPs), i.e., gold nanoparticles (Au NPs), Ag nanospheres (Ag NSs), and Ag NDs, were used, which were blended separately in a PEDOT:PSS hole transport layer (HTL). The device structure comprised of grating- imprinted-Al/P3HT:PCBM/Ag ND:PEDOT:PSS/ITO. Results obtained from the J-V curves revealed that the power conversion efficiency (PCE) of grating-structured Al/P3HT:PCBM/PEDOT:PSS/ITO is 3.16%; this value is ~6% higher than that of a flat substrate. On the other hand, devices with flat Al and incorporated Au NPs, Ag NSs, or Ag NDs in the HTL exhibited PCEs ranging from 3.15% to 3.37%. Furthermore, OSCs with an Al grating substrate were developed by the incorporation of the Ag ND series into the PEDOT:PSS layer. Compared with that of a reference device, the PCEs of the devices increased to 3.32%-3.59% (11%-20% improvement), indicating that the light absorption enhancement at the active layer corresponds to the grating-coupled surface plasmon resonance and localized surface plasmon resonance excitations with strong near-field distributions penetrating into the active layer leading to higher efficiencies and subsequent better current generation.","fluidex; related topics, physics, Materials Science, engineering","Atomic and Molecular Physics, and Optics, Electronic, Optical and Magnetic Materials, Surfaces, Coatings and Films, Electrical and Electronic Engineering"
