Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Deep neuromuscular blockade for endolaryngeal procedures: A multicenter randomized study,"Laosuwan P., Songarj P., Lapisatepun W., Boonsri S., Rodanant O., Wasinwong W., Sriraj W., Watcharotayangul J., Wongyingsinn M.",2020-02-01,"Adolescent, Adult, Female, Humans, Laryngeal Diseases, Male, Middle Aged, Neuromuscular Blockade, Neuromuscular Nondepolarizing Agents, Prospective Studies, Rocuronium, Sugammadex, Thailand, endolaryngeal, neuromuscular blockade, reversal agent, Rocuronium, sugammadex","Objectives/Hypothesis: The aim of the present study was to compare the surgical condition between deep neuromuscular blockade (NMB) and moderate NMB. Study Design: Multicenter, randomized, parallel intervention trial. Methods: One hundred two patients underwent microscopic endolaryngeal surgery at four university hospitals. The patients were randomized into moderate NMB (train-of-four 1-2) (M group) or deep NMB (post-tetanic count 1-2) (D group) with moderate or high doses of rocuronium, respectively. Surgical rating conditions (SRCs) were evaluated during the surgery. Sugammadex was given to the M group at 2 mg/kg and the D group at 4 mg/kg. Perioperative clinical signs and conditions were recorded until discharge from the postanesthesia care unit. Results: Clinically acceptable SRC was observed in 49 patients (100%) in the D group and 43 patients (89.6%) in the M group (P =.027). The frequency of notable vocal fold movement in the M group was significantly higher than the D group (70.8% vs. 32.7%). The patients in the M group required more additional doses of rocuronium (47.9%) than the D group (20.4%) to maintain full relaxation (P =.005). The median time (interquartile range) from administration of sugammadex to train-of-four ratio 0.9 in the D group was shorter than the M group (120 [109–180 minutes] vs. 180 minutes [120–240 minutes], P =.034). Conclusions: Deep NMB with high doses of rocuronium combined with 4 mg/kg of sugammadex for reversal during endolaryngeal surgery provided better SRC and anesthetic conditions than moderate NMB of rocuronium with 2 mg/kg of sugammadex. Level of Evidence: 1b Laryngoscope, 130:437–441, 2020.",medical,Otorhinolaryngology
CdS/ZnO: A Multipronged Approach for Efficient Reduction of Carbon Dioxide under Visible Light Irradiation,"Zhang L., Zhang L., Chen Y., Zheng Y., Guo J., Wan S., Wang S., Ngaw C.K., Lin J., Wang Y.",2020-04-06,"Clean energy, Electrons and holes, Intrinsic property, Photo-catalytic, Photo-reduction, Photocatalytic reduction, Visible light, Visible-light irradiation, CdS/ZnO, CO2 photocatalytic reduction, heterojunction, photocatalysis, visible light","Photocatalytic conversion of CO2 to fuels is a sustainable approach to obtain clean energy from CO2 using solar energy. This work focuses on a multipronged approach for efficient photoreduction of CO2 by designing a CdS/ZnO heterojunction photocatalyst. It is found that the combination of CdS and ZnO leads to about 11 times higher activity (383 K) for the reduction of CO2 to fuels than that over CdS under the irradiation of visible light. This is ascribed to the well-matched structural and intrinsic properties of the CdS/ZnO heterojunction, in which generation of electrons and holes by CdS-captured photons, separation and migration of electrons to ZnO by the heterojunction, and efficient adsorption/activation of CO2 on ZnO all work in a concert and harmonious way. This work highlights the potential of improving the performance of CO2 photocatalytic reduction based on a multipronged approach.","fluidex; related topics, chemistry, environmental, coastal engineering, energy","Chemistry (all), Environmental Chemistry, Chemical Engineering (all), Renewable Energy, Sustainability and the Environment"
Molecular epidemiology and genome analysis of feline morbillivirus in household and shelter cats in Thailand,"Chaiyasak S., Piewbang C., Rungsipipat A., Techangamsuwan S.",2020-07-13,"Animals, Cat Diseases, Cats, Female, Genome, Viral, Male, Molecular Epidemiology, Morbillivirus, Morbillivirus Infections, Prevalence, Real-Time Polymerase Chain Reaction, Thailand, Urologic Diseases, Feline morbillivirus, Fusion, Hemagglutinin, Phosphoprotein, Selective pressure analysis, Urine","Background: Feline morbillivirus (FeMV) has been discovered in domestic cats associated with tubulointerstitial nephritis, but FeMV is also detected in healthy cats. This research aimed to identify and characterize the FeMV strains detected in a Thai cat population. Results: Two-hundred and ninety-two samples (131 urine and 161 blood) derived from 261 cats (61 sheltered and 200 household cats) were included for investigating the FeMV prevalence using real-time reverse transcription PCR. The overall prevalence of FeMV detection was 11.9% (31/261) among both samples, which accounted for 14.5% (19/131) and 7.5% (12/161) of the urine and blood samples, respectively. Among the FeMV-PCR positive cats, the FeMV-detected prevalence was insignificantly associated with healthy cats (58.1%; 18/31) or urologic cats (41.9%; 13/31). Full-length genome analysis of these FeMV-Thai strains revealed that their genomes clustered together in the FeMV-1A clade with up to 98.5% nucleotide identity. Selective pressure analysis showed that overall FeMV-1 has undergone negative selection, while positive selection sites were more frequently observed in the phosphoprotein gene. Conclusions: The detected FeMV infections in the Thai cat population were not correlated with urologic disorders, although the virus was more detectable in urine samples. The genetic patterns among the FeMV-1 Thai strains were more consistent. A large-scale study of FeMV in Thai cat samples is needed for further elucidation.",Veterinary Science,Veterinary (all)
Bacterial cellulose membrane conjugated with plant-derived osteopontin: Preparation and its potential for bone tissue regeneration,"Klinthoopthamrong N., Chaikiawkeaw D., Phoolcharoen W., Rattanapisit K., Kaewpungsup P., Pavasant P., Hoven V.P.",2020-04-15,"Bacteria, Bone Regeneration, Cellulose, Humans, Membranes, Artificial, Osteopontin, Periodontal Ligament, Recombinant Proteins, Stem Cells, Bacterial cellulose, Bone tissue regeneration, Osteopontin","Bacterial cellulose membrane (BCM) has been recently recognized as a new generation of carbohydrate-based nanomaterial that possesses a great potential in tissue engineering applications. This research aims to develop an active non-resorbable guided tissue regeneration (GTR) membrane from BCM by conjugating with plant-derived recombinant human osteopontin (p-rhOPN), an economically produced and RGD-containing biomolecule. The BCM was initially grafted with poly(acrylic acid) (PAA) brushes to form poly(acrylic acid)-grafted BCM. Multiple carboxyl groups introduced to the BCM by PAA can serve as active anchoring points for p-rhOPN conjugation and yielded p-rhOPN-BCM. All chemically modified BCMs were characterized by attenuated total reflectance Fourier transform infrared spectroscopy and X-ray photoelectron spectroscopy, while their surface morphology was evaluated by field emission-scanning electron microscopy and atomic force microscopy analyses. The amount of p-rhOPN adhered on the membrane was quantified by enzyme-linked immunosorbent assay. The immunocytochemistry, two-stage quantitative real-time reverse transcriptase polymerase chain reaction and in vitro mineralization analyses strongly suggested that p-rhOPN-BCM could elicit biological functions leading to the enhancement of osteogenic differentiation of human periodontal ligament stem cells as effective as BCM conjugated with commercially available rhOPN from mammalian cells (rhOPN-BCM), suggesting its potential to be used as GTR membrane to promote bone tissue regeneration.","clinical and experimental biochemistryistryhemistry, biochemistryistry, Economics, energy","Structural Biology, Biochemistry, Molecular Biology, Economics and Econometrics, Energy (all)"
Undrained Stability of Unlined Square Tunnels in Clays with Linearly Increasing Anisotropic Shear Strength,"Ukritchon B., Keawsawasvong S.",2020-01-01,"Approximate equation, Finite element limit analysis, Lower bounds, Non-linear regression, Nonhomogeneity, Plane strain condition, Second-order cone programming, Underground opening, Anisotropy, Lower bound, Non-homogeneity, Second-order cone programming, Square tunnel, Underground opening","In general, the undrained strength anisotropy of clays is found in nature. Its effect on a stability problem during undrained loading should be considered in order to get a more accurate and realistic safety assessment. In this paper, the undrained stability of unlined square tunnels in anisotropic and non-homogeneous clays is investigated by the lower bound finite element limit analysis using second-order cone programming. The anisotropic undrained strength of clays is modelled by using an elliptical strength envelope under plane strain conditions. The stability analyses of the problem are performed by the comprehensive investigations of the effects of the cover-depth ratio, the normalized overburden pressure, the normalized strength gradient, and the anisotropic strength ratio on the stability load factor and associated failure mechanisms. The computed lower bound solutions are validated with the existing results of square tunnels in isotropic clays. The new approximate equations of the stability load factor and factor of safety for square tunnels in anisotropic and non-homogeneous clays are first time presented by using a nonlinear regression, hence providing a reliable, accurate and convenient tool for stability analyses of the problem in practice. The numerical results reveal that the strength anisotropy has a significant impact on the stability load factor, especially when anisotropic clays have much difference in undrained strengths between compression and extension.","fluidex; related topics, engineering, earth sciences, Agricultural and Biological Sciences","Architecture, Geotechnical Engineering and Engineering Geology, Soil Science, Geology"
Potential of Krabi Province (Thailand) as a Model City of Complete Relying upon Renewable Energy for Power Production,"Prommuak C., Jarunglumlert T., Pattanasattayavong P.",2020-03-13,"Electrical power, Electricity demands, Energy source, Power production, Renewable energies, Thailand, biogas, biomass, economic assessment, electricity potential, Krabi, renewable energy, solar power","This study assessed the potential of renewable energy (RE) resources to find a province in Thailand that could be a model city of complete relying upon RE. Here, Krabi province is a case study due to its abundance in RE resources. Based on the results of this study, Krabi has quantitative potential to produce 140 MW of electrical power from renewable energy, which is sufficient for the electricity demand in Krabi (95 MW). However, considering the economics, more than half of these 140 MW, which is from the palm trunks and fronds, is not worth investing. This leaves only fractions of palm bunch/palm fiber, biogas and solar (rooftop) dependable energy sources, accounting for approximately 60 MW, or 63% of electricity demand in Krabi.","electric power systems, fluidex; related topics, computer science","Software, Human-Computer Interaction, Computer Vision and Pattern Recognition, Computer Networks and Communications"
Enhance attentional LSTM models for power consumption forecasting using asymmetric loss and renewable energy factors,"Siridhipakul C., Vateekul P.",2020-07-17,"Control area, Learning network, Loss functions, Mean absolute percentage error, Power outage, Power usage, Renewable energies, Stability of power system, asymmetric loss function, attention mechanism, deep learning, long short-term memory, Power consumption forecasting, renewable energy factor","To increase the stability of power systems, it is crucial to forecast a power consumption demand at least one day in advance. There were many prior attempts, including the ones based on deep learning networks. These models were trained using traditional loss function that considers both positives and negatives differences equally. However, the loss of undersupply can cause a power outage, so it is more severe than that of oversupply. In this paper, we propose a new loss function tailor made for the power consumption forecasting task. It is asymmetric by giving more weight on the undersupplying loss in our deep learning networks, which is the dual-stage attentional LSTM models. Also, the model considers renewable energy factors including wind speed and rain data. The rain data infers to intensity of the sun. The renewable energy factors impact the demand of power consumption. The experiment was conducted on Thailand's power consumption data consisting of 5 control areas between 2010 to 2018. Since the power usages can be varied by regions, each area has its own model. The results show that our model outperforms the baseline in terms of mean absolute percentage errors (MAPE). Also, our model can decrease the number of power outages from 279 times to 32 times.","fluidex; related topics, computer science","Software, Human-Computer Interaction, Computer Vision and Pattern Recognition, Computer Networks and Communications"
Bioaugmentation of triclocarban and its dechlorinated congeners contaminated soil with functional degraders and the bacterial community response,"Liang B., Yun H., Kong D., Ding Y., Li X., Vangnai A.S., Wang A.",2020-01-01,"Biodegradation, Environmental, Carbanilides, Phylogeny, Soil, Soil Microbiology, Soil Pollutants, Bioaugmentation, Chloroanilines, Dechlorinated congeners, Soil bioremediation, Triclocarban","Partial removal of haloaromatic antimicrobial triclocarban (TCC) during wastewater treatment caused the final introduction of residual TCC into soils. Bioaugmentation has been proposed for the biodegradation of TCC and its dechlorinated congeners 4,4′-dichlorocarbanilide (DCC) and carbanilide (NCC) in soil. The isolated TCC-degrading strain Ochrobactrum sp. TCC-2 and chloroanilines-degrading strain Diaphorobacter sp. LD72 were used to study the removal efficiency of TCC, DCC and NCC mixture and their chloroanilines intermediates, respectively. The potential degradation competition between TCC and its dechlorinated congeners, and the response of bacterial community during the bioremediation were also investigated. The biodegradation of DCC and TCC was significantly enhanced for soil with inoculums compared with sterilized and natural soils. Chloroanilines products could also be effectively removed. For the degradation of combined substrates in the aqueous medium, NCC had negative effect on the degradation of TCC and DCC, while TCC and DCC negatively influenced each other. The bioaugmentation with two degraders obviously changed the phylogenetic composition and function of indigenous soil microbiome. Importantly, the inoculated degraders could be maintained, suggesting their adaptability and potential application in bioaugmentation for such recalcitrant contaminants. This study offers new insights into the enhanced bioremediation of TCC and its dechlorinated congeners contaminated soils by the bioaugmentation of functional degraders and the structure and function response of the indigenous soil microbiome to the bioremediation process.","environmentalronmental Health Professionsth and pollution control, biochemistryistry, environmental","Biochemistry, Environmental Science (all)"
Comorbidities associated with eosinophilic chronic rhinosinusitis: A systematic review and meta-analysis,"McHugh T., Levin M., Snidvongs K., Banglawala S.M., Sommer D.D.",2020-07-01,"Aspirin, Asthma, Chronic Disease, Comorbidity, Eosinophilia, Humans, Nasal Polyps, Rhinitis, Severity of Illness Index, Sinusitis, ASA sensitivity, asthma, atopy, eosinophil, histology, immunoglobulin E, nasal polyps, recurrence, sinusitis","Objective: Eosinophilic chronic rhinosinusitis (ECRS) is a histological subtype of CRS that is generally recognised as being more difficult to manage. Patients with ECRS tend to have greater disease severity and poorer treatment outcomes after sinus surgery when compared with non-ECRS patients. The histopathology and biomarker assessments of ECRS are often unavailable prior to surgery and may be impractical and costly to analyse. Thus, the primary objective of this study was to understand clinical comorbidities associated with ECRS. Design/Setting: We searched three independent databases for articles that reported clinical CRS comorbidities associated with tissue eosinophilia. Data from studies with the same reported comorbidities were pooled, and a forest plot analysis was used to assess potential associations with four different conditions including allergic rhinitis, ASA sensitivity, asthma and atopy. The association between the phenotype of nasal polyps and ECRS was also quantified as a secondary objective. ECRS cut-off levels were as defined by papers included. Main outcome/Results: Eighteen articles were identified. The presence of nasal polyps (the first numbers in brackets represent odds ratios) (5.85, 95% CI [3.61, 9.49], P <.00001), ASA sensitivity (5.63, 95% CI [3.43, 9.23], P <.00001), allergic rhinitis (1.84, 95% CI [1.27, 2.67], P =.001) and asthma (3.15, 95% CI [2.61, 3.82], P <.00001) were found to be significantly associated with tissue eosinophilia. Atopy, however, was not significantly associated with tissue eosinophilia (1.71, 95% CI [0.59, 4.95], P =.32). Conclusion: Certain clinical disease characteristics such as ASA sensitivity, allergic rhinitis and asthma are more associated with CRS patients with eosinophilia when compared to those without eosinophilia. The phenotype of nasal polyps was also associated with ECRS. It is important for surgeons to recognise these comorbidities to ensure correct diagnoses, management and follow-up are implemented.",medical,Otorhinolaryngology
Effect of carbon number on the production of propylene and ethylene by catalytic cracking of straight-chain alkanes over phosphorus-modified ZSM-5,"Wattanapaphawong P., Reubroycharoen P., Mimura N., Sato O., Yamaguchi A.",2020-06-01,"Carbon number, Effect of carbons, Modified ZSM-5, N-octanes, Phosphorus modification, Straight chain alkanes, ZSM-5 catalysts, ZSM-5 zeolites, Catalytic cracking, Ethylene, n-Octane, Phosphorus modification, Propylene, ZSM-5 zeolite","Phosphorus-modified ZSM-5 (P-ZSM-5) shows catalytic activity for the cracking of alkanes to produce light olefins such as ethylene and propylene. Here, we investigated the effect of the carbon number (i.e., chain length) of straight-chain alkanes (n-pentane, n-hexane, n-heptane, and n-octane) on the production of ethylene and propylene by catalytic cracking over P-ZSM-5 at 923 K or 873 K. The percent of n-alkane converted and yields of light olefins increased with increasing carbon number of the reactant hydrocarbon. In the case of n-octane cracking at 923 K, 97.1% conversion of the alkane and 64.5% combined yield of ethylene and propylene were obtained. Up to a reaction time of 30 h, the P-ZSM-5 catalyst was stable and the n-octane conversion remained over 91.2%.","fluidex; related topics, coastal engineering, energy","Chemical Engineering (all), Fuel Technology, Energy Engineering and Power Technology"
"Modulation of non-steroidal anti-inflammatory drug-induced, ER stress-mediated apoptosis in Caco-2 cells by different polyphenolic antioxidants: a mechanistic study","Boonyong C., Vardhanabhuti N., Jianmongkol S.",2020-11-01,"Anti-Inflammatory Agents, Non-Steroidal, Antioxidants, Apoptosis, Caco-2 Cells, Catechin, Diclofenac, Endoplasmic Reticulum Stress, Humans, Indomethacin, Intestinal Mucosa, Lignans, Mitochondria, Oxidative Stress, Signal Transduction, Thapsigargin, Tunicamycin, Unfolded Protein Response, apoptosis, Caco-2 cells, ER stress, non-steroidal anti-inflammatory drugs, polyphenolic antioxidants","Objectives: Direct scavenging of reactive oxygen species could not prevent ER stress-associated cytotoxicity of indomethacin or diclofenac in Caco-2 cells. This study investigated the effects of three polyphenolic antioxidants epigallocatechin gallate (EGCG), phyllanthin and hypophyllathin in non-steroidal anti-inflammatory drug-induced Caco-2 apoptosis. Methods: Cells were treated with ER stressors (indomethacin, diclofenac, tunicamycin or thapsigargin) and the polyphenols for up to 72 h. Cell viability, apoptosis and mitochondrial function were monitored by MTT, Hoechst 33342 and TMRE assays, respectively. Protein expression was measured by Western blot analysis. Key findings: Epigallocatechin gallate suppressed increases in p-PERK/p-eIF-2α/ATF-4/CHOP and p-IRE-1α/p-JNK1/2 expression levels in the cells treated with any of the ER stressors, leading to inhibition of apoptosis. In contrast, phyllanthin increased apoptosis in the cells subsequently exposed to either diclofenac, tunicamycin or thapsigargin, but not in the indomethacin-treated cells. The potentiation effect of phyllanthin seen with the three ER stressors was related to suppression of survival p-Nrf-2/HO-1 expression, resulting in increased activation of the eIF-2α/ATF-4/CHOP pathway. On the other hand, hypophyllanthin had no significant effect on the ER stressor-induced apoptosis. Conclusion: Epigallocatechin gallate, phyllanthin and hypophyllanthin displayed different effects in the ER stress-mediated apoptosis, depending upon their interaction with the specific unfolded protein response signalling.","genergyal, pharmacology","Pharmacology, Pharmaceutical Science"
Synthesis of Pyrrolidinyl PNA and Its Site-Specific Labeling at Internal Positions by Click Chemistry,"Ditmangklo B., Muangkaew P., Supabowornsathit K., Vilaivan T.",2020-01-01,"Alkylation, Chemistry Techniques, Synthetic, Click Chemistry, Molecular Structure, Peptide Nucleic Acids, Staining and Labeling, AcpcPNA, Click chemistry, Labeling, PNA synthesis, Pyrrolidinyl PNA","Pyrrolidinyl PNA with an α-/β-dipeptide backbone consisting of alternating nucleobase-modified d-proline and (1S,2S)-2-aminocyclopentanecarboxylic acid (also known as acpcPNA) is a class of conformationally constrained PNA that shows exceptional DNA hybridization properties including very high specificity and the inability to form self-pairing hybrids. In this chapter, details of the syntheses of acpcPNA as well as its monomers and a protocol for site-specific labeling with a fluorescent dye via click chemistry are reported.","clinical and experimental biochemistryistryhemistry, biochemistryistry","Molecular Biology, Genetics"
Carnivore Protoparvovirus-1 Associated With an Outbreak of Hemorrhagic Gastroenteritis in Small Indian Civets,"Chaiyasak S., Piewbang C., Banlunara W., Techangamsuwan S.",2020-09-01,"Animals, Carnivora, Disease Outbreaks, Feline Panleukopenia Virus, Gastroenteritis, Hemorrhage, Host Specificity, Immunohistochemistry, Parvoviridae Infections, Parvovirus, Phylogeny, Polymerase Chain Reaction, Species Specificity, Thailand, Viverridae, brain, carnivore protoparvovirus-1, feline panleukopenia virus, hemorrhagic enteritis, host range, small Indian civet, viverrids","Carnivore protoparvovirus-1 (CPPV-1) infection has been reported frequently in both domestic and wildlife species including wild carnivores. Fifty-five captive small Indian civets (Viverricula indica), farmed for perfume production in Eastern Thailand, showed clinical signs of acute bloody diarrhea, anorexia, vomiting, circling, and seizures. The disease spread within the farm and resulted in the death of 38 of the 55 civets (69% mortality) within a month. Fecal swabs were collected from the 17 surviving civets, and necropsy was performed on 7 of the dead civets. Pathologic findings were severe hemorrhagic gastroenteritis with generalized lymphadenopathy. CPPV-1 was identified in both fecal swabs and postmortem samples by species-specific polymerase chain reaction. Further whole-gene sequencing and restriction fragment length polymorphism analysis suggested feline panleukopenia virus (FPV) as the causative agent. The viral tropism and tissue distribution were confirmed by immunohistochemistry, with immunolabeling in the cytoplasm and nucleus of small intestinal crypt epithelial cells, villous enterocytes, histiocytes in lymphoid tissues, myenteric nerve plexuses, and cerebral and cerebellar neurons. Phylogenetic analysis of civet-derived CPPV-1 indicated a genetic similarity close to the FPV HH-1/86 strain detected in a jaguar (Panthera onca) in China. To our knowledge, this mass die-off of civets is the first evidence of disease associated with CPPV-1 infection in the subfamily Viverrinae. These findings support the multi-host range of parvovirus infection and raises awareness for CPPV-1 disease outbreaks in wildlife species.",Veterinary Science,Veterinary (all)
