Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Effective Cu/Re promoted Ni-supported γ-Al2O3 catalyst for upgrading algae bio-crude oil produced by hydrothermal liquefaction,"Pongsiriyakul K., Kiatkittipong W., Adhikari S., Lim J.W., Lam S.S., Kiatkittipong K., Dankeaw A., Reubroycharoen P., Laosiripojana N., Faungnawakij K., Assabumrungrat S.",2021-06-01,"Amination reaction, Catalytic hydrotreating, Higher heating value, Hydrodeoxygenation, Hydrothermal liquefactions, Nannochloropsis sp, Ni-based catalyst, Reaction pathways, Algae biorefinery, Bio‑hydrogenated diesel (BHD), Catalytic upgrading, Ni-based catalysts, Renewable liquid fuel, Third generation biofuel","Catalytic hydrotreating of algae bio-crude oil from hydrothermal liquefaction (HTL) of Nannochloropsis sp. was performed. Different Ni-based catalysts, including Ni/γ-Al2O3, Ni-Cu/γ-Al2O3, Ni-Re/γ-Al2O3, and Ni-Cu-Re/γ-Al2O3, (10%Ni, 5%Cu, 2.5%Re) were used in upgrading of the bio-crude oil. Most catalytic systems could effectively eliminate S and decrease the N and O contents, and enhance more than 20% improvement in the higher heating value (HHV) of the bio-oil (34 to 41–45 MJ/kg). Introducing only Cu could enhance the C[dbnd]O hydrogenation resulting in higher aromatic and alcohol compounds. While the addition of Re is effective for hydrodeoxygenation, it lowers denitrogenation due to amination reaction. Ni-Cu-Re/γ-Al2O3 ternary alloy offered the best results on the overall performance, achieving the highest upgraded bio-oil yield of 58 wt% and the highest energy recovery in the upgrading process (ERupgrade) of 64.6%. As ER in HTL process (ERHTL) was ca. 71.8%, the overall ER (ERoverall) from algae biomass to upgraded bio-oil of 46.4% can be achieved for Ni-Cu-Re/γ-Al2O3 catalyst. Carbon efficiency approx. 47.7% can be attained as the carbon in the algae biomass feedstock was retained in the upgraded bio-oil. In addition, reaction pathways for the formation of different hydrotreated products catalyzed by mono-, bi-, and tri- metallic Ni-Cu-Re have been proposed.","fluidex; related topics, coastal engineering, energy","Chemical Engineering (all), Fuel Technology, Energy Engineering and Power Technology"
Impedimetric determination of cortisol using screen-printed electrode with aptamer-modified magnetic beads,"Pusomjit P., Teengam P., Thepsuparungsikul N., Sanongkiet S., Chailapakul O.",2021-02-01,"Aptamers, Nucleotide, Biosensing Techniques, Electrochemical Techniques, Electrodes, Ferricyanides, Humans, Hydrocortisone, Immobilized Nucleic Acids, Limit of Detection, Magnetic Phenomena, Reproducibility of Results, Sweat, Aptamer, Cortisol, Electrochemical impedance spectroscopy, Label-free, Non-invasive, Screen-printed graphene electrode","A non-invasive aptamer-based electrochemical biosensor using disposable screen-printed graphene electrodes (SPGEs) was developed for simple, rapid, and sensitive determination of cortisol levels. Selective detection of cortisol based on a label-free electrochemical assay was achieved by specific recognition of the cortisol DNA aptamer (CApt). The CApt was modified with streptavidin magnetic beads (MBs) before simple immobilization onto the electrode surface using a neodymium magnet. The electrochemical behavior of the aptamer-based biosensor was assessed by using electrochemical impedance spectroscopy (EIS) and cyclic voltammetry (CV) (vs Ag/AgCl). The specific binding between cortisol and CApt resulted in a decrease in charge transfer resistance (Rct) from EIS using [Fe(CN)6]3−/4− with increasing cortisol concentration. Under optimal conditions, a linear range from 0.10 to 100 ng/mL with a low detection limit (3SD/slope) of 2.1 pg/mL was obtained. Furthermore, the proposed biosensing system exhibited a satisfactory recovery in the range 97.4–109.2% with 5.7–6.6% RSD in spiked artificial human sweat. Regarding the applications of this tool, the aptamer-based biosensor has potential to be a versatile and point-of-care (POC) device for simple, sensitive, selective, disposable, and low-cost cortisol detection. Graphical abstract: [Figure not available: see fulltext.]",chemistry,Analytical Chemistry
Fouling mitigation in an anaerobic membrane bioreactor via membrane surface modification with tannic acid and copper,"Maneewan P., Sajomsang W., Singto S., Lohwacharin J., Suwannasilp B.B.",2021-12-15,"Anaerobic membrane bioreactor, Anerobic treatment, Antibacterial properties, Fouling mitigation, Membrane surface modifications, Modified membranes, Molar ratio, Polyvinylidene fluorides, Tannic acid, Treatment process, Anaerobiosis, Bioreactors, Copper, Membranes, Artificial, Spectroscopy, Fourier Transform Infrared, Tannins, Waste Disposal, Fluid, Water Purification, AnMBR, Hydrophilicity, Membrane fouling, PVDF, Ultrafiltration","Anaerobic membrane bioreactors (AnMBRs) have recently received a great amount of attention as an alternative anaerobic treatment process due to their superior capability for sludge retention with high effluent quality. Nevertheless, membrane fouling in AnMBRs has been a major concern. In this study, the surfaces of polyvinylidene fluoride (PVDF) ultrafiltration membranes were modified with tannic acid (TA) and Cu(II) at various molar ratios of TA to Cu(II), including 3:1, 2:1, 1:1, 1:2, and 1:3. The hydrophilicity, morphology, chemical structure, elemental composition, and antibacterial properties of the unmodified and modified membranes were analyzed using water contact angle measurements, scanning electron microscopy (SEM), Fourier transform infrared spectroscopy (FT-IR), SEM-energy dispersive X-ray spectrometry (SEM-EDX), and the clear zone method, respectively. The modified membrane with a TA-to-Cu(II) molar ratio of 1:3 had high hydrophilicity with certain antibacterial properties; therefore, it was selected to be further tested in an AnMBR along with an unmodified membrane. The chemical oxygen demand (COD) removal efficiencies of the unmodified membrane and modified membrane were 92.2 ± 3.6% and 91.8 ± 4.0%, respectively. The modified membrane had higher permeability after backwashing with less chemical cleaning (CC) than the unmodified membrane. Surface modification with TA and Cu(II) appeared to reduce irreversible fouling on the membranes.","ecological and environmentalronmental sciences; applied ecology/pollution; waste treatment; biological, environmentalronmental Health Professionsth and pollution control, geobase; related topics, pharmacology, environmental","Toxicology, Pollution, Health, Toxicology and Mutagenesis"
A Highly Sensitive SPR Refractive Index Sensor Based on Microfluidic Channel Assisted with Graphene-Ag Composite Nanowire,"Pathak A., Viphavakit C., Rahman B.M.A., Singh V.",2021-04-01,"Coupling properties, Full-vectorial finite element methods, Graphene composites, Graphene-ag composites, Microfluidic channel, Refractive index sensor, Sensing performance, Wavelength interrogation, Microfluidic channel, nanowire, refractive index sensor, surface plasmon resonance","A highly sensitive refractive index (RI) sensor based on a microfluidic channel (MFC) incorporated in a single-mode fiber (SMF), filled with Ag-graphene composite nanowire is presented and analyzed here. The sensing performance and the coupling properties of designed sensor are numerically analyzed by using a full vectorial finite element method (FEM) incorporating amplitude and wavelength interrogation techniques in the detection range varied from ${n_a}$ = 1.330-1.350. The maximum wavelength and amplitude sensitivity are obtained of 13700 nm/RIU and 1026 RIU-1, respectively. Here, the Ag-graphene composite nanowire can not only solve the problem of oxidation but also enhances the sensitivity of the sensor. In addition of high sensitivity, it also provides better performance than other sensing devices based on similar technologies such as Ag nanowire-filled sensors. Moreover, the influences of polishing depth (D), nanowire radius (rn), graphene layer (Lg) and channel size (s) on the designed sensor, are also thoroughly investigated here. The present work can provide a base for designing a real-time, highly sensitivity, remote sensing, and distributed SPR based RI sensor.","fluidex; related topics, physics, engineering","Atomic and Molecular Physics, and Optics, Electrical and Electronic Engineering"
SBFE analysis of surface loaded elastic layered media with influence of surface/interface energy,"Van Nguyen C., Chhuon C., Tangaramvong S., Bui T.Q., Limkatanyu S., Rungamornrat J.",2021-05-01,"Functionally graded, Governing equations, Material interfaces, Numerical techniques, Standard procedures, Surface elasticities, Surface energy effects, System of linear algebraic equations, FG materials, Gurtin-Murdoch surface elasticity, Layered media, Nano-layered media, SBFEM, Surface stresses","A numerical technique, based upon a scaled boundary finite element (SBFE) method, is proposed for the analysis of a two-dimensional, infinite, elastic, layered medium under arbitrary surface loads and surface energy effects. The governing equations of the bulk layers and the material surface/interfaces were formulated from linear elasticity and Gurtin-Murdoch surface elasticity theories, respectively. The SBFE formulation was established in a general context to handle both homogenous and functionally graded bulk materials. Enforcing the continuity of the displacements and tractions along the material interfaces together with the surface/interface equations resulted in a system of non-homogeneous, linear, ordinary differential equations (ODEs) governing the unknown nodal functions of the layer medium. A general solution of the final system of ODEs was constructed via a standard procedure and then used to form a system of linear algebraic equations governing the nodal boundary data. To facilitate the treatment of surface loads over a finite region, the subdomain technique was applied to obtain the governing equations for the whole layered medium. A selected set of results is reported to demonstrate the accuracy, convergence, and performance of the proposed technique.","Mathematicsematics, fluidex; related topics, engineering, Materials Science, physics","Civil and Structural Engineering, Materials Science (all), Condensed Matter Physics, Mechanics of Materials, Mechanical Engineering"
Resurfacing receptor binding domain of Colicin N to enhance its cytotoxic effect on human lung cancer cells,"Arunmanee W., Duangkaew M., Taweecheep P., Aphicho K., Lerdvorasap P., Pitchayakorn J., Intasuk C., Jiraratmetacon R., Syamsidi A., Chanvorachote P., Chaotham C., Pornputtapong N.",2021-01-01,"Anticancer, Bacteriocins, Cancer cells, Colicins, Cytotoxic effects, Gram-negative bacteria, Human lung cancer cells, Pore forming toxins, Protein resurfacing, Receptor-binding domains, Anticancer, Colicin, Pore forming toxin, Protein resurfacing","Colicin N (ColN) is a bacteriocin secreted by Escherichia coli (E. coli) to kill other Gram-negative bacteria by forcefully generating ion channels in the inner membrane. In addition to its bactericidal activity, ColN have been reported to selectively induce apoptosis in human lung cancer cells via the suppression of integrin modulated survival pathway. However, ColN showed mild toxicity against human lung cancer cells which could be improved for further applications. The protein resurfacing strategy was chosen to engineer ColN by extensive mutagenesis at solvent­-exposed residues on ColN. The highly accessible Asp and Glu on wild­type ColN (ColNWT) were replaced by Lys to create polycationic ColN (ColN+12). Previous studies have shown that increase of positive charges on proteins leads to the enhancement of mammalian cell penetration as well as increased interaction with negatively charged surface of cancer cells. Those solvent­-exposed residues of ColN were identified by Rosetta and AvNAPSA (Average number of Neighboring Atoms Per Side­chain Atom) approaches. The findings revealed that the structural features and stability of ColN+12 determined by circular dichroism were similar to ColNWT. Furthermore, the toxicity of ColN+12 was cancer ­selective. Human lung cancer cells, H460 and H23, were sensitive to ColN but human dermal papilla cells were not. ColN+12 also showed more potent toxicity than ColNWT in cancer cells. This confirmed that polycationic resurfacing method has enabled us to improve the anticancer activity of ColN towards human lung cancer cells.","fluidex; related topics, biochemistryistry, computer science","Biotechnology, Biophysics, Structural Biology, Biochemistry, Genetics, Computer Science Applications"
Modifications of the wetting characteristics of electrodeposited porous copper by controlling the plating parameters and storage conditions,"Eltigani H., Boonyongmaneerat Y.",2021-11-01,"Engineering applications, Hydrogen bubbles, Hydrophobic and hydrophilic, Plating parameters, Porous structures, Storage condition, Wetting behavior, Wetting characteristics, Electrodeposition, Porous copper, Storage conditions, Wettability","The wetting behavior of copper is important for many engineering applications. The present study demonstrates a method to modify the wetting characteristics of copper surfaces by developing porous structures via the promotion of hydrogen bubbles and rapid and nonuniform growth of the deposits. The porous copper deposits are fabricated with various controlled plating parameters, and subsequently stored in different conditions, including air, water, and saline solution, to assess the possible influence of the storage conditions on the wetting behavior. The study shows that the wetting angles can be tailored by electrodeposition parameters, namely, plating bath formulation and applied current density, which influence the morphology of the porous structure. The storage conditions are found to largely affect the wetting behavior, owing to their influence on surface morphology and surface chemistry. Hydrophobic and hydrophilic surface characteristics are developed in the copper deposits stored in air and in the saline solution, respectively.","genergyal, fluidex; related topics, biochemistryistry, Materials Science, physics","Structural Biology, Materials Science (all), Physics and Astronomy (all), Cell Biology"
Generating functional requirements based on classification of mobile application user reviews,"Panthum T., Senivongse T.",2021-01-01,"Clusterings, Functional requirement, Mobile applications, Requirement boilerplate, Requirement generations, Software requirement generation, Software requirements, Text classification, Text similarity, User reviews, Clustering, Functional requirements, Machine learning, Natural language processing, Requirement boilerplates, Software requirement generation, Text classification, Text similarity, User reviews","User reviews are important resources for mobile developers for maintaining and evolving mobile applications that have been released. Since there can be a lot of user reviews, it is cumbersome for the mobile development team to go through all user reviews to identify which ones contain useful information for further maintenance and evolution. This paper proposes an initial attempt to facilitate the maintenance and evolution process of a mobile development team by automating the generation of functional requirements from mobile application user reviews on the App Store and Play Store. Specifically, these functional requirements serve as change requirements for maintaining existing functions of the application or enhancing the application with new functions. The proposed approach is based on machine learning and natural language processing and consists of three steps. Firstly, user reviews that identify functional requirements are classified by text classification algorithms. Secondly, since some user reviews may address the same issues, distinct user reviews are identified by clustering techniques and text similarity. Finally, relevant information is extracted from the user reviews to generate functional requirements based on user review patterns and requirement boilerplates. In an evaluation, the generated functional requirements obtained moderate to high scores in terms of readability, unambiguity, completeness, and validity. The proposed approach can help the development team identify functional requirements from direct feedback of the users which should be considered and further refined in the maintenance and evolution of the mobile application.","fluidex; related topics, computer science, decision sciences, engineering","Computer Networks and Communications, Computer Science Applications, Software, Information Systems and Management, Safety, Risk, Reliability and Quality"
Hybrid deep learning based on a heterogeneous network profile for functional annotations of plasmodium falciparum genes,"Suratanee A., Plaimas K.",2021-09-01,"Algorithms, Deep Learning, Humans, Plasmodium falciparum, Protozoan Proteins, Functional annotations, Heterogeneous network, Hybrid deep learning, Protein network profiles","Functional annotation of unknown function genes reveals unidentified functions that can enhance our understanding of complex genome communications. A common approach for inferring gene function involves the ortholog-based method. However, genetic data alone are often not enough to provide information for function annotation. Thus, integrating other sources of data can potentially increase the possibility of retrieving annotations. Network-based methods are efficient techniques for exploring interactions among genes and can be used for functional inference. In this study, we present an analysis framework for inferring the functions of Plasmodium falciparum genes based on connection profiles in a heterogeneous network between human and Plasmodium falcipa-rum proteins. These profiles were fed into a hybrid deep learning algorithm to predict the orthologs of unknown function genes. The results show high performance of the model’s predictions, with an AUC of 0.89. One hundred and twenty-one predicted pairs with high prediction scores were se-lected for inferring the functions using statistical enrichment analysis. Using this method, PF3D7_1248700 and PF3D7_0401800 were found to be involved with muscle contraction and stri-ated muscle tissue development, while PF3D7_1303800 and PF3D7_1201000 were found to be related to protein dephosphorylation. In conclusion, combining a heterogeneous network and a hybrid deep learning technique can allow us to identify unknown gene functions of malaria parasites. This approach is generalized and can be applied to other diseases that enhance the field of biomedical science.","coastal engineering, biochemistryistry, chemistry, computer science","Catalysis, Molecular Biology, Spectroscopy, Computer Science Applications, Physical and Theoretical Chemistry, Organic Chemistry, Inorganic Chemistry"
Cognitive trajectories after treatment in acute HIV infection,"Chan P., Kerr S.J., Kroon E., Colby D., Sacdalan C., Hellmuth J., Reiss P., Vasan S., Ananworanich J., Valcour V., Spudich S., Paul R.",2021-05-01,"Adult, Cognition, Cognitive Dysfunction, Female, HIV Infections, HIV Seropositivity, HIV-1, Humans, Male, Neuropsychological Tests, 6-year cognitive outcomes, acute HIV infection, early antiretroviral therapy, RV254","Objective:People with HIV continue to exhibit cognitive symptoms after suppressive antiretroviral therapy (ART). It remains unclear if initiating ART during acute HIV-1 infection (AHI) uniformly improves cognitive outcomes.Methods:Sixty-seven individuals (96% men, median age 28 years) initiated ART immediately after AHI diagnosis and maintained viral suppression for 6 years. They underwent a four-test neuropsychological battery that measured fine motor speed and dexterity, psychomotor speed, and executive functioning at baseline (pre-ART AHI), weeks 12, 24 and 96, and annually thereafter through week 288. Performances were standardized to calculate an overall (NPZ-4) score and frequencies of impaired cognitive performance (≤-1 SD on at least two tests, or ≤-2 SD on at least one test). Group-based trajectory analysis (GBTA) was applied to identify distinct neuropsychological trajectories modelled from baseline to week 288. Posthoc analyses examined HIV-1 and demographic factors that differed between trajectory subgroups.Results:NPZ-4 scores improved from baseline to week 96 (P < 0.001) and from weeks 96 to 288 (P < 0.001), with frequencies of impaired performance of 30, 6 and 2% at the respective time-points. The amplitude of NPZ-4 improvement throughout the period was more than 0.5 SD and beyond practice effects. GBTA identified three NPZ-4 trajectory subgroups that all showed improvement over-time. The subgroup with lowest baseline performance exhibited worse depressive symptoms at baseline (P = 0.04) and the largest improvement among the three. HIV-1 indices did not differ between the subgroups.Conclusion:Cognitive performance improved in a sustained and stable manner after initiating ART during AHI. Largest improvements were seen in participants with worst baseline cognitive performance.","medical, Immunology","Immunology and Allergy, Immunology, Infectious Diseases"
Acetylcholinesterase (AChE) monoclonal antibody generation and validation for use as a biomarker of glyphosate-based herbicide exposure in commercial freshwater fish,"Thanomsit C., Kiatprasert P., Prasatkaew W., Khongchareonporn N., Nanthanawat P.",2021-03-01,"Acetylcholinesterase, Animals, Antibodies, Monoclonal, Cichlids, Glycine, Herbicides, Perciformes, Reproducibility of Results, Sensitivity and Specificity, Water Pollutants, Chemical, Acetylcholinesterase (AChE), Climbing perch, Glyphosate, Hybrid catfish, Monoclonal antibody, Nile tilapia","Monoclonal antibody specific to acetylcholinesterase (AChE) was extracted from the brain of hybrid catfish after exposure to glyphosate-based herbicide for 24 h. AChE was partially purified using hydroxyapatite and chromatography columns. The specific characteristics of AChE were studied by western blot using commercial polyclonal antibody (Rabbit anti-Fish AChE). It was found that the protein band had a molecular weight of 71 kDa. After mice were injected with AChE 4 times, the spleen showed a response to the induction. Polyclonal B cells from the mouse's spleen were taken and fused with myeloma cells to produce hybrid cells. After two fusions were performed, the clones specific to AChE were selected by dot blot, ELISA, immunohistochemistry and western blot techniques. Two clones, ACHE 33 and ACHE 99, which had the isotype of IgM were found. These two produced monoclonal antibodies specific to AChE in both denatured and native forms. The ACHE 33 monoclonal antibody clone from hybrid catfish could be cross-react with two commercial freshwater fishes, Nile tilapia and climbing perch, based on dot blot, immunohistochemistry, and western blot techniques. Moreover, AChE in Nile tilapia and climbing perch with glyphosate- based herbicide exposure gave a positive result with ACHE 33 as protein with molecular weight of 66 kDa. Based on our results, the produced monoclonal antibody showed specificity and could be applied to test AChE expression to assess glyphosate-based herbicide contamination in hybrid catfish, Nile tilapia and climbing perch. It could be also be a useful tool in indicating the quality of water resources.","biochemistryistry, Agricultural and Biological Sciences, pharmacology, environmental","Biochemistry, Physiology, Aquatic Science, Animal Science and Zoology, Toxicology, Cell Biology, Health, Toxicology and Mutagenesis"
